Exon	DifferentialExonScore	TumorScore	NormalScore	TumorGreaterThansNormalFlag	HighTumorCount	HighNormal	NumGTEx1stQuartile	NumGTEx2ndQuartile	NumGTEx3rdQuartile	NumGTEx4thQuartile	NumDisease1stQuartile	NumDisease2ndQuartile	NumDisease3rdQuartile	NumDisease4thQuartile	GTEx1stQuartile	GTEx2ndQuartile	GTEx3rdQuartile	GTEx4thQuartile	Disease1stQuartile	Disease2ndQuartile	Disease3rdQuartile	Disease4thQuartile	GeneSymbol	Matrisome	Surfaceome	SharedSurfaceMatrisome	CheckDE	CheckSignificant	Gene	AS_Flag	SigExonMaxProp	SigExonMinProp	SigExonPropFlag	ExonSplicingAnnotation	ExonAPRISAnnotation	HighNormalExonProp>0.3_Flag	HighRiskTumorNormalMatch	CheckForHighIHCNormalFlag	CheckForHighMediumInBrain	CheckForExonCoverageBias	IHC_AboveIntermediate(Exclude Testis Ovary)	BoneMarrowHigh	HighProteomicsHitInGTExForGene	LowRiskTumorNormalPair	ExcludeTestisOvaryRNAExpr	OncogeneTumorSuppressors	FinalPrioritization	Surfaceome	Matrisome	SharedSurfaceMatrisome	TargetExon
L1CAM_chrX_153869520_153869663_-	195.61064149625423	0.5	0.2	true	3	1	25	4	1	0	13	0	1	2	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Ovary,Uterus,Adrenal_Gland,Muscle,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,	Brain,Pituitary,Colon,Esophagus,	Nerve,		EWS,ST,OS,HGG,RHB,LGG,DSRCT,ACT,BT,MEL,CPC,EPD,WLM,		RB,	MB,NBL,	L1CAM	false	true	false	true	true	L1CAM	Gene	1.0	0.6	false	Canonical	PRINCIPAL	true	true	true	true	false	true	false	true	true	true	NA	Not Prioritized	true	false	false	false
MMP9_chr20_46011574_46011745_+	269.7399778445047	0.25	0.2	true	1	2	28	0	0	2	14	1	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,			Spleen,Blood,	EWS,ST,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,WLM,	NBL,		OS,	MMP9	true	false	false	true	true	MMP9	Gene	1.0	1.0	false	Canonical	NA	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	false	true	false	false
LDLR_chr19_11116021_11116212_+	37.08662775420208	0.4375	0.43333333333333335	true	1	2	19	9	2	0	11	4	0	1	Heart,Testis,Spleen,Brain,Bladder,Cervix_Uteri,Blood_Vessel,Blood,Kidney,Nerve,Uterus,Adipose_Tissue,Pituitary,Breast,Muscle,Colon,Pancreas,Prostate,Thyroid,	Ovary,Stomach,Small_Intestine,Salivary_Gland,Fallopian_Tube,Liver,Vagina,Skin,Esophagus,	Lung,Adrenal_Gland,		RB,DSRCT,OS,MEL,MB,CPC,EPD,NBL,WLM,RHB,LGG,	EWS,ST,BT,HGG,		ACT,	LDLR	true	false	false	true	true	LDLR	Gene	1.0	0.2	true	Missing_in_annotated_transcripts	NA	true	false	false	false	false	true	true	true	true	true	NA	Tier 2	true	true	true	false
ADAM17_chr2_9543153_9543285_-	775.4805550843973	1.375	0.0	true	8	0	30	0	0	0	3	5	7	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				ACT,NBL,WLM,	OS,CPC,EPD,RHB,LGG,	EWS,ST,DSRCT,BT,MEL,MB,HGG,	RB,	ADAM17	true	true	true	true	true	ADAM17	Gene	1.0	0.3333333333333333	false	Canonical	PRINCIPAL	false	false	false	true	false	true	true	true	false	true	NA	Tier 2	true	true	true	false
MMP11_chr22_23782226_23782483_+	469.8637523435519	0.375	0.06666666666666667	true	1	0	28	2	0	0	11	4	1	0	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Testis,Cervix_Uteri,			EWS,RB,ST,DSRCT,ACT,BT,MB,CPC,EPD,HGG,LGG,	MEL,NBL,WLM,RHB,	OS,	NA	MMP11	true	false	false	true	true	MMP11	Gene	0.5	0.25	false	Alt_Transcript	PRINCIPAL	false	false	false	false	false	true	true	false	false	false	NA	Tier 2	false	true	false	false
MMP9_chr20_46011143_46011315_+	270.8429456813334	0.25	0.16666666666666666	true	1	2	28	0	1	1	14	1	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,		Spleen,	Blood,	EWS,ST,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,WLM,	NBL,		OS,	MMP9	true	false	false	true	true	MMP9	Gene	1.0	1.0	false	Canonical	NA	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	false	true	false	false
SEMA4D_chr9_89388636_89388726_-	149.95535816372913	0.625	0.5666666666666667	true	1	4	18	8	3	1	7	8	1	0	Stomach,Fallopian_Tube,Liver,Bladder,Cervix_Uteri,Blood_Vessel,Esophagus,Nerve,Ovary,Uterus,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Colon,Pancreas,Prostate,Thyroid,	Heart,Testis,Small_Intestine,Lung,Vagina,Adrenal_Gland,Skin,Kidney,	Spleen,Brain,Blood,	Muscle,	EWS,ST,DSRCT,OS,MEL,CPC,RHB,	RB,ACT,BT,MB,EPD,HGG,NBL,WLM,	LGG,	NA	SEMA4D	false	true	false	true	true	SEMA4D	Gene	0.5	0.14285714285714285	true	Canonical	NA	true	true	true	true	false	true	false	false	false	true	NA	Not Prioritized	true	false	false	false
COL20A1_chr20_63312424_63312549_+	307.54536514741653	0.5	0.0	true	3	0	30	0	0	0	13	0	1	2	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,RHB,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,		HGG,	DSRCT,LGG,	COL20A1	true	false	false	true	true	COL20A1	Gene	1.0	1.0	false	Alt_Transcript	NA	false	false	false	false	false	false	false	false	false	false	NA	Tier1	false	true	false	false
AMOT_chrX_112809894_112809986_-	357.66972675068894	0.375	0.06666666666666667	true	1	0	28	2	0	0	11	4	1	0	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Brain,Muscle,			EWS,RB,ST,DSRCT,ACT,OS,MEL,MB,CPC,NBL,RHB,	BT,EPD,HGG,WLM,	LGG,	NA	AMOT	false	true	false	true	true	AMOT	Gene	0.3333333333333333	0.25	false	Canonical	PRINCIPAL	false	false	false	true	false	true	false	false	false	false	NA	Tier1	true	false	false	false
NAV2_chr11_20118133_20118574_+	167.79890096112672	0.6875	0.5666666666666667	true	3	2	15	13	2	0	8	5	3	0	Heart,Testis,Spleen,Stomach,Fallopian_Tube,Bladder,Blood,Ovary,Small_Intestine,Uterus,Salivary_Gland,Adipose_Tissue,Adrenal_Gland,Muscle,Pancreas,	Brain,Liver,Lung,Vagina,Cervix_Uteri,Kidney,Esophagus,Nerve,Pituitary,Breast,Skin,Colon,Prostate,	Blood_Vessel,Thyroid,		EWS,RB,ST,DSRCT,ACT,OS,MB,NBL,	BT,MEL,CPC,WLM,RHB,	EPD,HGG,LGG,	NA	NAV2	true	false	false	true	true	NAV2	Gene	0.75	0.4	false	Missing_in_annotated_transcripts	NA	false	false	false	true	false	true	true	false	false	true	NA	Tier 2	false	true	false	false
LRP8_chr1_53255117_53255185_-	395.86072216310873	0.5	0.26666666666666666	true	1	3	26	1	2	1	10	5	0	1	Heart,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,	Pituitary,	Brain,Thyroid,	Testis,	EWS,ST,DSRCT,ACT,BT,OS,MEL,EPD,WLM,RHB,	RB,CPC,HGG,NBL,LGG,		MB,	LRP8	false	true	false	true	true	LRP8	Gene	1.0	0.3333333333333333	false	Canonical	PRINCIPAL	false	false	false	false	false	false	true	false	false	true	NA	Tier 2	true	false	false	false
SCNN1G_chr16_23212837_23212894_+	21.06246347331626	0.1875	0.13333333333333333	true	1	1	27	2	1	0	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,	Vagina,Prostate,	Kidney,		ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,			EWS,	SCNN1G	false	true	false	true	true	SCNN1G	Gene	0.9230769230769231	0.9230769230769231	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	true	NA	Tier 2	true	false	false	false
COL9A1_chr6_70272065_70272088_-	291.80516982497846	0.4375	0.0	true	3	0	30	0	0	0	12	1	3	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,DSRCT,ACT,BT,OS,MEL,MB,EPD,NBL,WLM,RHB,	HGG,	RB,CPC,LGG,	NA	COL9A1	true	false	false	true	true	COL9A1	Gene	1.0	0.2727272727272727	false	Canonical	PRINCIPAL	false	false	false	false	false	true	false	false	false	false	NA	Tier1	false	true	false	false
HMCN1_chr1_186093486_186093669_+	378.429062134836	0.375	0.0	true	2	0	30	0	0	0	13	1	1	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MB,CPC,EPD,NBL,	WLM,	MEL,	EWS,	HMCN1	true	false	false	true	true	HMCN1	Gene	1.0	0.9230769230769231	false	Canonical	PRINCIPAL	false	false	true	false	false	true	false	true	false	true	NA	Tier 2	false	true	false	false
MMP9_chr20_46012137_46012314_+	237.90620992524836	0.25	0.2	true	1	2	28	0	0	2	14	1	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,			Spleen,Blood,	EWS,ST,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,WLM,	NBL,		OS,	MMP9	true	false	false	true	true	MMP9	Gene	1.0	1.0	false	Missing_in_annotated_transcripts	NA	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	false	true	false	false
COL11A2_chr6_33171464_33171571_-	179.32860566994242	0.3125	0.13333333333333333	true	1	2	28	0	2	0	12	3	1	0	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,		Testis,Pituitary,		EWS,ST,DSRCT,ACT,BT,MEL,MB,EPD,HGG,NBL,WLM,RHB,	RB,CPC,LGG,	OS,	NA	COL11A2	true	true	true	true	true	COL11A2	Gene	1.0	0.8888888888888888	false	Missing_in_annotated_transcripts	NA	true	false	false	false	false	false	true	false	false	true	NA	Tier 2	true	true	true	false
IL17RB_chr3_53851999_53852126_+	203.85986180520106	0.25	0.16666666666666666	true	1	1	26	3	1	0	13	2	1	0	Heart,Testis,Fallopian_Tube,Lung,Bladder,Cervix_Uteri,Blood,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Brain,Small_Intestine,Liver,	Kidney,		EWS,ST,OS,RHB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,	RB,HGG,	LGG,	NA	IL17RB	true	true	true	true	true	IL17RB	Gene	0.4	0.36363636363636365	false	Canonical	PRINCIPAL	true	true	true	false	false	true	false	false	false	true	NA	Not Prioritized	true	true	true	false
PDGFRA_chr4_54263667_54263773_+	283.6790401487946	0.9375	0.7	true	6	5	15	10	4	1	9	1	4	2	Heart,Testis,Spleen,Brain,Liver,Blood,Kidney,Esophagus,Pituitary,Adrenal_Gland,Muscle,Skin,Pancreas,Prostate,Thyroid,	Nerve,Stomach,Small_Intestine,Salivary_Gland,Adipose_Tissue,Vagina,Breast,Colon,Cervix_Uteri,Blood_Vessel,	Uterus,Fallopian_Tube,Lung,Bladder,	Ovary,	EWS,RB,ACT,MB,CPC,EPD,NBL,WLM,RHB,	MEL,	ST,BT,OS,HGG,	DSRCT,LGG,	PDGFRA	false	true	false	true	true	PDGFRA	Gene	0.75	0.2	true	Canonical	NA	true	false	true	true	false	true	false	true	false	true	NA	Tier 2	true	false	false	false
NCAN_chr19_19233789_19233905_+	678.5229173989547	0.625	0.06666666666666667	true	3	1	29	0	1	0	12	1	0	3	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,		Brain,		EWS,RB,ST,DSRCT,ACT,BT,OS,MEL,CPC,NBL,WLM,RHB,	MB,		EPD,HGG,LGG,	NCAN	true	false	false	true	true	NCAN	Gene	1.0	0.9333333333333333	false	Canonical	PRINCIPAL	true	true	true	true	false	true	false	true	false	true	NA	Not Prioritized	false	true	false	false
TFRC_chr3_196071396_196071498_-	744.5678271388342	2.125	0.6333333333333333	true	13	3	14	13	3	0	0	3	8	5	Spleen,Brain,Liver,Vagina,Cervix_Uteri,Blood,Kidney,Nerve,Uterus,Pituitary,Breast,Pancreas,Prostate,Thyroid,	Heart,Testis,Stomach,Bladder,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Adrenal_Gland,Muscle,Skin,Colon,	Ovary,Fallopian_Tube,Lung,			CPC,NBL,WLM,	ST,ACT,OS,MEL,EPD,HGG,RHB,LGG,	EWS,RB,DSRCT,BT,MB,	TFRC	true	true	true	true	true	TFRC	Gene	1.0	0.3333333333333333	false	Alt_Transcript	PRINCIPAL	true	false	true	true	false	true	false	true	false	true	NA	Tier 2	true	true	true	false
ABCA1_chr9_104791936_104791998_-	385.2178667121179	1.3125	0.36666666666666664	true	8	1	20	9	1	0	4	4	7	1	Heart,Testis,Spleen,Brain,Stomach,Vagina,Cervix_Uteri,Blood_Vessel,Blood,Kidney,Esophagus,Ovary,Small_Intestine,Uterus,Salivary_Gland,Pituitary,Muscle,Pancreas,Prostate,Thyroid,	Nerve,Fallopian_Tube,Liver,Lung,Adipose_Tissue,Bladder,Breast,Skin,Colon,	Adrenal_Gland,		ACT,NBL,WLM,RHB,	EWS,OS,MB,CPC,	RB,ST,BT,MEL,EPD,HGG,LGG,	DSRCT,	ABCA1	false	true	false	true	true	ABCA1	Gene	1.0	0.875	false	Canonical	PRINCIPAL	false	false	true	true	false	true	true	false	false	true	NA	Tier 2	true	false	false	false
ITIH2_chr10_7713181_7713285_+	65.43579371165698	0.1875	0.06666666666666667	true	1	1	29	0	1	0	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,		Liver,		EWS,ST,OS,HGG,RHB,LGG,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,			DSRCT,	ITIH2	true	false	false	true	true	ITIH2	Gene	1.0	1.0	false	Canonical	PRINCIPAL	true	false	false	false	false	false	false	true	false	true	NA	Tier 2	false	true	false	false
ADAM10_chr15_58627700_58627883_-	848.0584819534647	2.375	0.8666666666666667	true	15	0	4	26	0	0	0	1	8	7	Liver,Pituitary,Muscle,Pancreas,	Heart,Testis,Brain,Fallopian_Tube,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Colon,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,				NBL,	ACT,OS,CPC,EPD,HGG,WLM,RHB,LGG,	EWS,RB,ST,DSRCT,BT,MEL,MB,	ADAM10	true	true	true	true	true	ADAM10	Gene	1.0	0.25	false	Canonical	PRINCIPAL	false	false	false	false	false	true	true	true	true	true	NA	Tier 2	true	true	true	false
SORL1_chr11_121543548_121543726_+	510.3848297128093	0.875	0.03333333333333333	true	4	0	29	1	0	0	8	4	2	2	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Blood,			EWS,ACT,OS,MEL,CPC,NBL,WLM,RHB,	ST,MB,EPD,HGG,	RB,LGG,	DSRCT,BT,	SORL1	false	true	false	true	true	SORL1	Gene	1.0	0.5	false	Alt_Transcript	PRINCIPAL	false	false	true	true	false	true	false	true	false	true	NA	Tier 2	true	false	false	false
FRAS1_chr4_78446727_78446880_+	109.85869736018113	0.1875	0.0	true	1	0	30	0	0	0	14	1	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,LGG,RB,ACT,MEL,MB,CPC,EPD,NBL,WLM,	BT,	DSRCT,	NA	FRAS1	true	false	false	true	true	FRAS1	Gene	0.625	0.3333333333333333	false	Alt_Transcript	PRINCIPAL	false	false	true	true	false	true	false	false	false	false	NA	Tier1	true	true	true	false
ITGA4_chr2_181534816_181534935_+	593.1072052561005	0.75	0.16666666666666666	true	3	1	26	3	1	0	7	6	3	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Small_Intestine,Lung,Blood,	Spleen,		ACT,CPC,EPD,HGG,NBL,WLM,LGG,	ST,DSRCT,BT,MEL,MB,RHB,	EWS,RB,OS,	NA	ITGA4	true	true	true	true	true	ITGA4	Gene	0.4642857142857143	0.1875	true	Alt_Transcript	PRINCIPAL	false	false	false	false	false	false	true	false	false	true	NA	Tier 2	true	true	true	false
MMP9_chr20_46011145_46011315_+	274.2010385134587	0.25	0.16666666666666666	true	1	2	28	0	1	1	14	1	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,		Spleen,	Blood,	EWS,ST,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,WLM,	NBL,		OS,	MMP9	true	false	false	true	true	MMP9	Gene	1.0	1.0	false	Canonical	NA	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	false	true	false	false
COL11A2_chr6_33177009_33177045_-	100.38003184646125	0.125	0.1	true	1	1	28	1	1	0	15	0	1	0	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,	Testis,	Pituitary,		EWS,ST,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,		OS,	NA	COL11A2	true	false	false	true	true	COL11A2	Gene	1.0	0.8888888888888888	false	Canonical	NA	true	false	false	false	false	false	true	false	false	true	NA	Tier 2	true	true	true	false
ADAM19_chr5_157492973_157493177_-	279.45495581321103	0.25	0.03333333333333333	true	1	0	29	1	0	0	13	2	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Small_Intestine,			EWS,OS,HGG,LGG,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,	ST,RHB,	RB,	NA	ADAM19	true	true	true	true	true	ADAM19	Gene	0.6818181818181818	0.5	false	Canonical	PRINCIPAL	false	false	false	false	false	false	true	false	false	true	NA	Tier 2	true	true	true	false
FGF1_chr5_142595088_142595484_-	244.2662291909187	0.25	0.16666666666666666	true	1	2	27	1	2	0	14	1	0	1	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Kidney,	Nerve,Brain,		EWS,ST,OS,RHB,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,	HGG,		LGG,	FGF1	true	false	false	true	true	FGF1	Gene	1.0	0.3333333333333333	false	Missing_in_annotated_transcripts	NA	true	true	false	false	false	true	false	true	false	true	NA	Not Prioritized	false	true	false	false
COL11A1_chr1_102974830_102974883_-	473.3000413304166	0.875	0.03333333333333333	true	5	0	29	1	0	0	9	2	3	2	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Testis,			EWS,RB,ST,DSRCT,MB,EPD,NBL,WLM,RHB,	BT,MEL,	ACT,HGG,LGG,	OS,CPC,	COL11A1	true	false	false	true	true	COL11A1	Gene	1.0	0.8	false	Alt_Transcript	PRINCIPAL	false	false	false	false	false	false	false	false	false	false	NA	Tier1	true	true	true	false
PDGFRA_chr4_54263667_54263776_+	287.91198639616584	0.9375	0.6333333333333333	true	6	5	17	8	4	1	9	1	4	2	Heart,Testis,Spleen,Brain,Stomach,Liver,Blood,Kidney,Esophagus,Salivary_Gland,Pituitary,Adrenal_Gland,Muscle,Skin,Pancreas,Prostate,Thyroid,	Nerve,Small_Intestine,Adipose_Tissue,Vagina,Breast,Colon,Cervix_Uteri,Blood_Vessel,	Uterus,Fallopian_Tube,Lung,Bladder,	Ovary,	EWS,RB,ACT,MB,CPC,EPD,NBL,WLM,RHB,	MEL,	ST,BT,OS,HGG,	DSRCT,LGG,	PDGFRA	false	true	false	true	true	PDGFRA	Gene	0.75	0.2	true	Canonical	NA	true	false	true	true	false	true	false	true	false	true	NA	Tier 2	true	false	false	false
MMP9_chr20_46011145_46011318_+	268.14115499645925	0.25	0.16666666666666666	true	1	2	28	0	1	1	14	1	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,		Spleen,	Blood,	EWS,ST,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,WLM,	NBL,		OS,	MMP9	true	false	false	true	true	MMP9	Gene	1.0	1.0	false	Missing_in_annotated_transcripts	NA	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	false	true	false	false
MMP9_chr20_46011574_46011747_+	268.00822943660614	0.25	0.2	true	1	2	28	0	0	2	14	1	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,			Spleen,Blood,	EWS,ST,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,WLM,	NBL,		OS,	MMP9	true	false	false	true	true	MMP9	Gene	1.0	1.0	false	Canonical	PRINCIPAL	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	false	true	false	false
