GeneName	Cluster_of_Differentiation	GPCR	MGI_ExtrinsicCase	MGI_ECM	Compartment_ECM	AMIGO_ECM	MatrixDB	Compartment_CellSurface	Cell_Surface_Protein_Atlas	TMHMM_Output_Membrane	TMHMM_Partial_OuterMembrane	MGI_ExtracellularRegion	MGI_ExternalSidePM	HSA_Predicted_Secreted	HPA_MembraneBound	Oncofetal
LDLR	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
LECT2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LEFTY1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LEFTY2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LEP	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LEPR	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
LGALS1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LGALS3	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	TRUE	TRUE	true
LGALS3BP	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LGALS4	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LGALS8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
LGALS9	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LGALSL	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LGI1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	false
LGI2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	false
LGI3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LGI4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LGMN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LGR5	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	false
LGR6	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	false
LHB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LHCGR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	false
LIF	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LIFR	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	false
LILRA1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
LILRA5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LILRB1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
LILRB2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
LINGO1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LINGO2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LINGO3	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LINGO4	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LIPC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LIPG	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LMAN1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	true
LMAN2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LMNA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
LNPEP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
LOX	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LOXL1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LOXL2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LOXL3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LOXL4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LPAR1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
LPAR2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
LPL	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LPO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LRCH3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LRFN1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
LRFN2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
LRFN3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
LRFN4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
LRFN5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
LRG1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LRIG1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	false
LRIG2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LRP1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
LRP11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	false
LRP12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
LRP2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	false
LRP4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
LRP5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
LRP6	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
LRP8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	false
LRPAP1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
LRRC15	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	false
LRRC17	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LRRC24	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LRRC32	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LRRC3B	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LRRC8A	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
LRRN1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LRRN2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LRRN3	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LRRTM1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LRRTM3	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LRRTM4	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	false
LTA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LTB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LTBP1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LTBP2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LTBP3	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
LTBP4	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LTF	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	true
LUM	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
LUZP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
LY6D	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
LY6G5B	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
LY6G5C	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	false
LY6G6C	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
LY6G6D	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
LY6K	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	false
LY75	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	false
LY9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	false
LY96	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LYN	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
LYPD6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LYVE1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
LYZ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
LYZL6	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
M6PR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
MADCAM1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MAG	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MAMDC2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
MAN2A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
MAN2B1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MAN2B2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MANF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MAP2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
MAP2K1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MAP2K7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
MAP3K5	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
MAPK1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MAPK14	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MAPK3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MAPK8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MASP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MASP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MATN1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MATN2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MATN3	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MATN4	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MBL2	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MBP	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	false
MCAM	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	false
MCL1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MDK	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MDM2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MEGF6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MEGF9	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
MELTF	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MEP1B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MEPE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MERTK	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	false
MET	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
METRN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
METTL9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	TRUE	FALSE	false
MFAP1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MFAP2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MFAP4	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MFAP5	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MFGE8	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	TRUE	TRUE	FALSE	false
MGAT4A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MGP	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MICA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MICB	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	TRUE	FALSE	TRUE	false
MIF	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MME	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
MMP1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	FALSE	FALSE	TRUE	FALSE	false
MMP10	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
MMP11	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MMP12	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MMP13	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MMP14	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MMP15	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	false
MMP16	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	false
MMP17	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MMP19	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MMP2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MMP20	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
MMP21	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MMP23B	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
MMP24	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	false
MMP25	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MMP27	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MMP28	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MMP3	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MMP7	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MMP8	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
MMP9	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MMRN1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MMRN2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
MOG	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	false
